,Year,country,crop_measurement,crops_type,crops_action,crop_value,import_export_value
431,2017,Ireland,ha,Barley,Area harvested,180186.0,291.0
432,2017,Ireland,ha,Barley,Area harvested,180186.0,25.0
433,2017,Ireland,ha,Barley,Area harvested,180186.0,8633.0
434,2017,Ireland,ha,Barley,Area harvested,180186.0,240.0
435,2017,Ireland,ha,Barley,Area harvested,180186.0,434.0
436,2017,Ireland,ha,Barley,Area harvested,180186.0,883.0
437,2017,Ireland,ha,Barley,Area harvested,180186.0,2153.0
438,2017,Ireland,ha,Barley,Area harvested,180186.0,3709.0
439,2017,Ireland,ha,Barley,Area harvested,180186.0,297.0
440,2017,Ireland,ha,Barley,Area harvested,180186.0,336.0
441,2017,Ireland,ha,Barley,Area harvested,180186.0,866.0
442,2017,Ireland,ha,Barley,Area harvested,180186.0,9539.0
443,2017,Ireland,ha,Barley,Area harvested,180186.0,11038.0
444,2017,Ireland,ha,Barley,Area harvested,180186.0,971.0
445,2017,Ireland,ha,Barley,Area harvested,180186.0,1340.0
446,2017,Ireland,ha,Barley,Area harvested,180186.0,4412.0
447,2017,Ireland,ha,Barley,Area harvested,180186.0,6283.0
448,2017,Ireland,ha,Barley,Area harvested,180186.0,13006.0
449,2017,Ireland,ha,Barley,Area harvested,180186.0,5784.0
450,2017,Ireland,ha,Barley,Area harvested,180186.0,8496.0
451,2017,Ireland,ha,Barley,Area harvested,180186.0,6224.0
452,2017,Ireland,ha,Barley,Area harvested,180186.0,6359.0
453,2017,Ireland,ha,Barley,Area harvested,180186.0,26862.0
454,2017,Ireland,ha,Barley,Area harvested,180186.0,9642.0
455,2017,Ireland,ha,Barley,Area harvested,180186.0,2982.0
456,2017,Ireland,ha,Barley,Area harvested,180186.0,10744.0
457,2017,Ireland,ha,Barley,Area harvested,180186.0,2728.0
458,2017,Ireland,ha,Barley,Area harvested,180186.0,26095.0
459,2017,Ireland,ha,Barley,Area harvested,180186.0,16933.0
460,2017,Ireland,ha,Barley,Area harvested,180186.0,13588.0
461,2017,Ireland,ha,Barley,Area harvested,180186.0,23128.0
462,2017,Ireland,ha,Barley,Area harvested,180186.0,27061.0
463,2017,Ireland,ha,Barley,Area harvested,180186.0,1885.0
464,2017,Ireland,ha,Barley,Area harvested,180186.0,82595.0
465,2017,Ireland,ha,Barley,Area harvested,180186.0,1194.0
466,2017,Ireland,ha,Barley,Area harvested,180186.0,305.0
467,2017,Ireland,ha,Barley,Area harvested,180186.0,139.0
468,2017,Ireland,ha,Barley,Area harvested,180186.0,43.0
469,2017,Ireland,ha,Barley,Area harvested,180186.0,1681.0
470,2017,Ireland,ha,Barley,Area harvested,180186.0,95.0
471,2017,Ireland,ha,Barley,Area harvested,180186.0,58.0
472,2017,Ireland,ha,Barley,Area harvested,180186.0,48.0
473,2017,Ireland,ha,Barley,Area harvested,180186.0,35.0
474,2017,Ireland,ha,Barley,Area harvested,180186.0,236.0
475,2017,Ireland,ha,Barley,Area harvested,180186.0,4687.0
476,2017,Ireland,ha,Barley,Area harvested,180186.0,1711.0
477,2017,Ireland,ha,Barley,Area harvested,180186.0,458.0
478,2017,Ireland,ha,Barley,Area harvested,180186.0,96.0
479,2017,Ireland,ha,Barley,Area harvested,180186.0,6952.0
480,2017,Ireland,ha,Barley,Area harvested,180186.0,11278.0
481,2017,Ireland,ha,Barley,Area harvested,180186.0,3124.0
482,2017,Ireland,ha,Barley,Area harvested,180186.0,516.0
483,2017,Ireland,ha,Barley,Area harvested,180186.0,86.0
484,2017,Ireland,ha,Barley,Area harvested,180186.0,15004.0
485,2017,Ireland,ha,Barley,Area harvested,180186.0,4846.0
486,2017,Ireland,ha,Barley,Area harvested,180186.0,1830.0
487,2017,Ireland,ha,Barley,Area harvested,180186.0,665.0
488,2017,Ireland,ha,Barley,Area harvested,180186.0,278.0
489,2017,Ireland,ha,Barley,Area harvested,180186.0,7619.0
490,2017,Ireland,ha,Barley,Area harvested,180186.0,22100.0
491,2017,Ireland,ha,Barley,Area harvested,180186.0,7028.0
492,2017,Ireland,ha,Barley,Area harvested,180186.0,1826.0
493,2017,Ireland,ha,Barley,Area harvested,180186.0,538.0
494,2017,Ireland,ha,Barley,Area harvested,180186.0,72.0
495,2017,Ireland,ha,Barley,Area harvested,180186.0,31564.0
496,2017,Ireland,hg/ha,Barley,Yield,83570.0,615.0
497,2017,Ireland,hg/ha,Barley,Yield,83570.0,545.0
498,2017,Ireland,hg/ha,Barley,Yield,83570.0,1985.0
499,2017,Ireland,hg/ha,Barley,Yield,83570.0,14778.0
500,2017,Ireland,hg/ha,Barley,Yield,83570.0,17923.0
501,2017,Ireland,hg/ha,Barley,Yield,83570.0,241.0
502,2017,Ireland,hg/ha,Barley,Yield,83570.0,190.0
503,2017,Ireland,hg/ha,Barley,Yield,83570.0,6029.0
504,2017,Ireland,hg/ha,Barley,Yield,83570.0,46510.0
505,2017,Ireland,hg/ha,Barley,Yield,83570.0,52971.0
506,2017,Ireland,hg/ha,Barley,Yield,83570.0,549.0
507,2017,Ireland,hg/ha,Barley,Yield,83570.0,1329.0
508,2017,Ireland,hg/ha,Barley,Yield,83570.0,8161.0
509,2017,Ireland,hg/ha,Barley,Yield,83570.0,19114.0
510,2017,Ireland,hg/ha,Barley,Yield,83570.0,29152.0
511,2017,Ireland,hg/ha,Barley,Yield,83570.0,2415.0
512,2017,Ireland,hg/ha,Barley,Yield,83570.0,2657.0
513,2017,Ireland,hg/ha,Barley,Yield,83570.0,1822.0
514,2017,Ireland,hg/ha,Barley,Yield,83570.0,2302.0
515,2017,Ireland,hg/ha,Barley,Yield,83570.0,9196.0
516,2017,Ireland,hg/ha,Barley,Yield,83570.0,3658.0
517,2017,Ireland,hg/ha,Barley,Yield,83570.0,579.0
518,2017,Ireland,hg/ha,Barley,Yield,83570.0,5166.0
519,2017,Ireland,hg/ha,Barley,Yield,83570.0,278.0
520,2017,Ireland,hg/ha,Barley,Yield,83570.0,9681.0
521,2017,Ireland,hg/ha,Barley,Yield,83570.0,7478.0
522,2017,Ireland,hg/ha,Barley,Yield,83570.0,5300.0
523,2017,Ireland,hg/ha,Barley,Yield,83570.0,23162.0
524,2017,Ireland,hg/ha,Barley,Yield,83570.0,82983.0
525,2017,Ireland,hg/ha,Barley,Yield,83570.0,2837.0
526,2017,Ireland,hg/ha,Barley,Yield,83570.0,121759.0
527,2017,Ireland,hg/ha,Barley,Yield,83570.0,335.0
528,2017,Ireland,hg/ha,Barley,Yield,83570.0,178.0
529,2017,Ireland,hg/ha,Barley,Yield,83570.0,109.0
530,2017,Ireland,hg/ha,Barley,Yield,83570.0,45.0
531,2017,Ireland,hg/ha,Barley,Yield,83570.0,667.0
532,2017,Ireland,hg/ha,Barley,Yield,83570.0,65.0
533,2017,Ireland,hg/ha,Barley,Yield,83570.0,54.0
534,2017,Ireland,hg/ha,Barley,Yield,83570.0,47.0
535,2017,Ireland,hg/ha,Barley,Yield,83570.0,34.0
536,2017,Ireland,hg/ha,Barley,Yield,83570.0,200.0
537,2017,Ireland,hg/ha,Barley,Yield,83570.0,1005.0
538,2017,Ireland,hg/ha,Barley,Yield,83570.0,720.0
539,2017,Ireland,hg/ha,Barley,Yield,83570.0,313.0
540,2017,Ireland,hg/ha,Barley,Yield,83570.0,90.0
541,2017,Ireland,hg/ha,Barley,Yield,83570.0,2128.0
542,2017,Ireland,hg/ha,Barley,Yield,83570.0,2521.0
543,2017,Ireland,hg/ha,Barley,Yield,83570.0,1024.0
544,2017,Ireland,hg/ha,Barley,Yield,83570.0,207.0
545,2017,Ireland,hg/ha,Barley,Yield,83570.0,48.0
546,2017,Ireland,hg/ha,Barley,Yield,83570.0,3800.0
547,2017,Ireland,hg/ha,Barley,Yield,83570.0,1176.0
548,2017,Ireland,hg/ha,Barley,Yield,83570.0,406.0
549,2017,Ireland,hg/ha,Barley,Yield,83570.0,157.0
550,2017,Ireland,hg/ha,Barley,Yield,83570.0,74.0
551,2017,Ireland,hg/ha,Barley,Yield,83570.0,1813.0
552,2017,Ireland,hg/ha,Barley,Yield,83570.0,5102.0
553,2017,Ireland,hg/ha,Barley,Yield,83570.0,2382.0
554,2017,Ireland,hg/ha,Barley,Yield,83570.0,833.0
555,2017,Ireland,hg/ha,Barley,Yield,83570.0,291.0
556,2017,Ireland,hg/ha,Barley,Yield,83570.0,25.0
557,2017,Ireland,hg/ha,Barley,Yield,83570.0,8633.0
558,2017,Ireland,hg/ha,Barley,Yield,83570.0,240.0
559,2017,Ireland,hg/ha,Barley,Yield,83570.0,434.0
560,2017,Ireland,hg/ha,Barley,Yield,83570.0,883.0
561,2017,Ireland,hg/ha,Barley,Yield,83570.0,2153.0
562,2017,Ireland,hg/ha,Barley,Yield,83570.0,3709.0
563,2017,Ireland,hg/ha,Barley,Yield,83570.0,297.0
564,2017,Ireland,hg/ha,Barley,Yield,83570.0,336.0
565,2017,Ireland,hg/ha,Barley,Yield,83570.0,866.0
566,2017,Ireland,hg/ha,Barley,Yield,83570.0,9539.0
567,2017,Ireland,hg/ha,Barley,Yield,83570.0,11038.0
568,2017,Ireland,hg/ha,Barley,Yield,83570.0,971.0
569,2017,Ireland,hg/ha,Barley,Yield,83570.0,1340.0
570,2017,Ireland,hg/ha,Barley,Yield,83570.0,4412.0
571,2017,Ireland,hg/ha,Barley,Yield,83570.0,6283.0
572,2017,Ireland,hg/ha,Barley,Yield,83570.0,13006.0
573,2017,Ireland,hg/ha,Barley,Yield,83570.0,5784.0
574,2017,Ireland,hg/ha,Barley,Yield,83570.0,8496.0
575,2017,Ireland,hg/ha,Barley,Yield,83570.0,6224.0
576,2017,Ireland,hg/ha,Barley,Yield,83570.0,6359.0
577,2017,Ireland,hg/ha,Barley,Yield,83570.0,26862.0
578,2017,Ireland,hg/ha,Barley,Yield,83570.0,9642.0
579,2017,Ireland,hg/ha,Barley,Yield,83570.0,2982.0
580,2017,Ireland,hg/ha,Barley,Yield,83570.0,10744.0
581,2017,Ireland,hg/ha,Barley,Yield,83570.0,2728.0
582,2017,Ireland,hg/ha,Barley,Yield,83570.0,26095.0
583,2017,Ireland,hg/ha,Barley,Yield,83570.0,16933.0
584,2017,Ireland,hg/ha,Barley,Yield,83570.0,13588.0
585,2017,Ireland,hg/ha,Barley,Yield,83570.0,23128.0
586,2017,Ireland,hg/ha,Barley,Yield,83570.0,27061.0
587,2017,Ireland,hg/ha,Barley,Yield,83570.0,1885.0
588,2017,Ireland,hg/ha,Barley,Yield,83570.0,82595.0
589,2017,Ireland,hg/ha,Barley,Yield,83570.0,1194.0
590,2017,Ireland,hg/ha,Barley,Yield,83570.0,305.0
591,2017,Ireland,hg/ha,Barley,Yield,83570.0,139.0
592,2017,Ireland,hg/ha,Barley,Yield,83570.0,43.0
593,2017,Ireland,hg/ha,Barley,Yield,83570.0,1681.0
594,2017,Ireland,hg/ha,Barley,Yield,83570.0,95.0
595,2017,Ireland,hg/ha,Barley,Yield,83570.0,58.0
596,2017,Ireland,hg/ha,Barley,Yield,83570.0,48.0
597,2017,Ireland,hg/ha,Barley,Yield,83570.0,35.0
598,2017,Ireland,hg/ha,Barley,Yield,83570.0,236.0
599,2017,Ireland,hg/ha,Barley,Yield,83570.0,4687.0
600,2017,Ireland,hg/ha,Barley,Yield,83570.0,1711.0
601,2017,Ireland,hg/ha,Barley,Yield,83570.0,458.0
602,2017,Ireland,hg/ha,Barley,Yield,83570.0,96.0
603,2017,Ireland,hg/ha,Barley,Yield,83570.0,6952.0
604,2017,Ireland,hg/ha,Barley,Yield,83570.0,11278.0
605,2017,Ireland,hg/ha,Barley,Yield,83570.0,3124.0
606,2017,Ireland,hg/ha,Barley,Yield,83570.0,516.0
607,2017,Ireland,hg/ha,Barley,Yield,83570.0,86.0
608,2017,Ireland,hg/ha,Barley,Yield,83570.0,15004.0
609,2017,Ireland,hg/ha,Barley,Yield,83570.0,4846.0
610,2017,Ireland,hg/ha,Barley,Yield,83570.0,1830.0
611,2017,Ireland,hg/ha,Barley,Yield,83570.0,665.0
612,2017,Ireland,hg/ha,Barley,Yield,83570.0,278.0
613,2017,Ireland,hg/ha,Barley,Yield,83570.0,7619.0
614,2017,Ireland,hg/ha,Barley,Yield,83570.0,22100.0
615,2017,Ireland,hg/ha,Barley,Yield,83570.0,7028.0
616,2017,Ireland,hg/ha,Barley,Yield,83570.0,1826.0
617,2017,Ireland,hg/ha,Barley,Yield,83570.0,538.0
618,2017,Ireland,hg/ha,Barley,Yield,83570.0,72.0
619,2017,Ireland,hg/ha,Barley,Yield,83570.0,31564.0
620,2017,Ireland,tonnes,Barley,Production,1505811.0,615.0
621,2017,Ireland,tonnes,Barley,Production,1505811.0,545.0
622,2017,Ireland,tonnes,Barley,Production,1505811.0,1985.0
623,2017,Ireland,tonnes,Barley,Production,1505811.0,14778.0
624,2017,Ireland,tonnes,Barley,Production,1505811.0,17923.0
625,2017,Ireland,tonnes,Barley,Production,1505811.0,241.0
626,2017,Ireland,tonnes,Barley,Production,1505811.0,190.0
627,2017,Ireland,tonnes,Barley,Production,1505811.0,6029.0
628,2017,Ireland,tonnes,Barley,Production,1505811.0,46510.0
629,2017,Ireland,tonnes,Barley,Production,1505811.0,52971.0
630,2017,Ireland,tonnes,Barley,Production,1505811.0,549.0
631,2017,Ireland,tonnes,Barley,Production,1505811.0,1329.0
632,2017,Ireland,tonnes,Barley,Production,1505811.0,8161.0
633,2017,Ireland,tonnes,Barley,Production,1505811.0,19114.0
634,2017,Ireland,tonnes,Barley,Production,1505811.0,29152.0
635,2017,Ireland,tonnes,Barley,Production,1505811.0,2415.0
636,2017,Ireland,tonnes,Barley,Production,1505811.0,2657.0
637,2017,Ireland,tonnes,Barley,Production,1505811.0,1822.0
638,2017,Ireland,tonnes,Barley,Production,1505811.0,2302.0
639,2017,Ireland,tonnes,Barley,Production,1505811.0,9196.0
640,2017,Ireland,tonnes,Barley,Production,1505811.0,3658.0
641,2017,Ireland,tonnes,Barley,Production,1505811.0,579.0
642,2017,Ireland,tonnes,Barley,Production,1505811.0,5166.0
643,2017,Ireland,tonnes,Barley,Production,1505811.0,278.0
644,2017,Ireland,tonnes,Barley,Production,1505811.0,9681.0
645,2017,Ireland,tonnes,Barley,Production,1505811.0,7478.0
646,2017,Ireland,tonnes,Barley,Production,1505811.0,5300.0
647,2017,Ireland,tonnes,Barley,Production,1505811.0,23162.0
648,2017,Ireland,tonnes,Barley,Production,1505811.0,82983.0
649,2017,Ireland,tonnes,Barley,Production,1505811.0,2837.0
650,2017,Ireland,tonnes,Barley,Production,1505811.0,121759.0
651,2017,Ireland,tonnes,Barley,Production,1505811.0,335.0
652,2017,Ireland,tonnes,Barley,Production,1505811.0,178.0
653,2017,Ireland,tonnes,Barley,Production,1505811.0,109.0
654,2017,Ireland,tonnes,Barley,Production,1505811.0,45.0
655,2017,Ireland,tonnes,Barley,Production,1505811.0,667.0
656,2017,Ireland,tonnes,Barley,Production,1505811.0,65.0
657,2017,Ireland,tonnes,Barley,Production,1505811.0,54.0
658,2017,Ireland,tonnes,Barley,Production,1505811.0,47.0
659,2017,Ireland,tonnes,Barley,Production,1505811.0,34.0
660,2017,Ireland,tonnes,Barley,Production,1505811.0,200.0
661,2017,Ireland,tonnes,Barley,Production,1505811.0,1005.0
662,2017,Ireland,tonnes,Barley,Production,1505811.0,720.0
663,2017,Ireland,tonnes,Barley,Production,1505811.0,313.0
664,2017,Ireland,tonnes,Barley,Production,1505811.0,90.0
665,2017,Ireland,tonnes,Barley,Production,1505811.0,2128.0
666,2017,Ireland,tonnes,Barley,Production,1505811.0,2521.0
667,2017,Ireland,tonnes,Barley,Production,1505811.0,1024.0
668,2017,Ireland,tonnes,Barley,Production,1505811.0,207.0
669,2017,Ireland,tonnes,Barley,Production,1505811.0,48.0
670,2017,Ireland,tonnes,Barley,Production,1505811.0,3800.0
671,2017,Ireland,tonnes,Barley,Production,1505811.0,1176.0
672,2017,Ireland,tonnes,Barley,Production,1505811.0,406.0
673,2017,Ireland,tonnes,Barley,Production,1505811.0,157.0
674,2017,Ireland,tonnes,Barley,Production,1505811.0,74.0
675,2017,Ireland,tonnes,Barley,Production,1505811.0,1813.0
676,2017,Ireland,tonnes,Barley,Production,1505811.0,5102.0
677,2017,Ireland,tonnes,Barley,Production,1505811.0,2382.0
678,2017,Ireland,tonnes,Barley,Production,1505811.0,833.0
679,2017,Ireland,tonnes,Barley,Production,1505811.0,291.0
680,2017,Ireland,tonnes,Barley,Production,1505811.0,25.0
681,2017,Ireland,tonnes,Barley,Production,1505811.0,8633.0
682,2017,Ireland,tonnes,Barley,Production,1505811.0,240.0
683,2017,Ireland,tonnes,Barley,Production,1505811.0,434.0
684,2017,Ireland,tonnes,Barley,Production,1505811.0,883.0
685,2017,Ireland,tonnes,Barley,Production,1505811.0,2153.0
686,2017,Ireland,tonnes,Barley,Production,1505811.0,3709.0
687,2017,Ireland,tonnes,Barley,Production,1505811.0,297.0
688,2017,Ireland,tonnes,Barley,Production,1505811.0,336.0
689,2017,Ireland,tonnes,Barley,Production,1505811.0,866.0
690,2017,Ireland,tonnes,Barley,Production,1505811.0,9539.0
691,2017,Ireland,tonnes,Barley,Production,1505811.0,11038.0
692,2017,Ireland,tonnes,Barley,Production,1505811.0,971.0
693,2017,Ireland,tonnes,Barley,Production,1505811.0,1340.0
694,2017,Ireland,tonnes,Barley,Production,1505811.0,4412.0
695,2017,Ireland,tonnes,Barley,Production,1505811.0,6283.0
696,2017,Ireland,tonnes,Barley,Production,1505811.0,13006.0
697,2017,Ireland,tonnes,Barley,Production,1505811.0,5784.0
698,2017,Ireland,tonnes,Barley,Production,1505811.0,8496.0
699,2017,Ireland,tonnes,Barley,Production,1505811.0,6224.0
700,2017,Ireland,tonnes,Barley,Production,1505811.0,6359.0
701,2017,Ireland,tonnes,Barley,Production,1505811.0,26862.0
702,2017,Ireland,tonnes,Barley,Production,1505811.0,9642.0
703,2017,Ireland,tonnes,Barley,Production,1505811.0,2982.0
704,2017,Ireland,tonnes,Barley,Production,1505811.0,10744.0
705,2017,Ireland,tonnes,Barley,Production,1505811.0,2728.0
706,2017,Ireland,tonnes,Barley,Production,1505811.0,26095.0
707,2017,Ireland,tonnes,Barley,Production,1505811.0,16933.0
708,2017,Ireland,tonnes,Barley,Production,1505811.0,13588.0
709,2017,Ireland,tonnes,Barley,Production,1505811.0,23128.0
710,2017,Ireland,tonnes,Barley,Production,1505811.0,27061.0
711,2017,Ireland,tonnes,Barley,Production,1505811.0,1885.0
712,2017,Ireland,tonnes,Barley,Production,1505811.0,82595.0
713,2017,Ireland,tonnes,Barley,Production,1505811.0,1194.0
714,2017,Ireland,tonnes,Barley,Production,1505811.0,305.0
715,2017,Ireland,tonnes,Barley,Production,1505811.0,139.0
716,2017,Ireland,tonnes,Barley,Production,1505811.0,43.0
717,2017,Ireland,tonnes,Barley,Production,1505811.0,1681.0
718,2017,Ireland,tonnes,Barley,Production,1505811.0,95.0
719,2017,Ireland,tonnes,Barley,Production,1505811.0,58.0
720,2017,Ireland,tonnes,Barley,Production,1505811.0,48.0
721,2017,Ireland,tonnes,Barley,Production,1505811.0,35.0
722,2017,Ireland,tonnes,Barley,Production,1505811.0,236.0
723,2017,Ireland,tonnes,Barley,Production,1505811.0,4687.0
724,2017,Ireland,tonnes,Barley,Production,1505811.0,1711.0
725,2017,Ireland,tonnes,Barley,Production,1505811.0,458.0
726,2017,Ireland,tonnes,Barley,Production,1505811.0,96.0
727,2017,Ireland,tonnes,Barley,Production,1505811.0,6952.0
728,2017,Ireland,tonnes,Barley,Production,1505811.0,11278.0
729,2017,Ireland,tonnes,Barley,Production,1505811.0,3124.0
730,2017,Ireland,tonnes,Barley,Production,1505811.0,516.0
731,2017,Ireland,tonnes,Barley,Production,1505811.0,86.0
732,2017,Ireland,tonnes,Barley,Production,1505811.0,15004.0
733,2017,Ireland,tonnes,Barley,Production,1505811.0,4846.0
734,2017,Ireland,tonnes,Barley,Production,1505811.0,1830.0
735,2017,Ireland,tonnes,Barley,Production,1505811.0,665.0
736,2017,Ireland,tonnes,Barley,Production,1505811.0,278.0
737,2017,Ireland,tonnes,Barley,Production,1505811.0,7619.0
738,2017,Ireland,tonnes,Barley,Production,1505811.0,22100.0
739,2017,Ireland,tonnes,Barley,Production,1505811.0,7028.0
740,2017,Ireland,tonnes,Barley,Production,1505811.0,1826.0
741,2017,Ireland,tonnes,Barley,Production,1505811.0,538.0
742,2017,Ireland,tonnes,Barley,Production,1505811.0,72.0
743,2017,Ireland,tonnes,Barley,Production,1505811.0,31564.0
744,2017,Ireland,ha,"Beans, green",Area harvested,211.0,615.0
745,2017,Ireland,ha,"Beans, green",Area harvested,211.0,545.0
746,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1985.0
747,2017,Ireland,ha,"Beans, green",Area harvested,211.0,14778.0
748,2017,Ireland,ha,"Beans, green",Area harvested,211.0,17923.0
749,2017,Ireland,ha,"Beans, green",Area harvested,211.0,241.0
750,2017,Ireland,ha,"Beans, green",Area harvested,211.0,190.0
751,2017,Ireland,ha,"Beans, green",Area harvested,211.0,6029.0
752,2017,Ireland,ha,"Beans, green",Area harvested,211.0,46510.0
753,2017,Ireland,ha,"Beans, green",Area harvested,211.0,52971.0
754,2017,Ireland,ha,"Beans, green",Area harvested,211.0,549.0
755,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1329.0
756,2017,Ireland,ha,"Beans, green",Area harvested,211.0,8161.0
757,2017,Ireland,ha,"Beans, green",Area harvested,211.0,19114.0
758,2017,Ireland,ha,"Beans, green",Area harvested,211.0,29152.0
759,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2415.0
760,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2657.0
761,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1822.0
762,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2302.0
763,2017,Ireland,ha,"Beans, green",Area harvested,211.0,9196.0
764,2017,Ireland,ha,"Beans, green",Area harvested,211.0,3658.0
765,2017,Ireland,ha,"Beans, green",Area harvested,211.0,579.0
766,2017,Ireland,ha,"Beans, green",Area harvested,211.0,5166.0
767,2017,Ireland,ha,"Beans, green",Area harvested,211.0,278.0
768,2017,Ireland,ha,"Beans, green",Area harvested,211.0,9681.0
769,2017,Ireland,ha,"Beans, green",Area harvested,211.0,7478.0
770,2017,Ireland,ha,"Beans, green",Area harvested,211.0,5300.0
771,2017,Ireland,ha,"Beans, green",Area harvested,211.0,23162.0
772,2017,Ireland,ha,"Beans, green",Area harvested,211.0,82983.0
773,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2837.0
774,2017,Ireland,ha,"Beans, green",Area harvested,211.0,121759.0
775,2017,Ireland,ha,"Beans, green",Area harvested,211.0,335.0
776,2017,Ireland,ha,"Beans, green",Area harvested,211.0,178.0
777,2017,Ireland,ha,"Beans, green",Area harvested,211.0,109.0
778,2017,Ireland,ha,"Beans, green",Area harvested,211.0,45.0
779,2017,Ireland,ha,"Beans, green",Area harvested,211.0,667.0
780,2017,Ireland,ha,"Beans, green",Area harvested,211.0,65.0
781,2017,Ireland,ha,"Beans, green",Area harvested,211.0,54.0
782,2017,Ireland,ha,"Beans, green",Area harvested,211.0,47.0
783,2017,Ireland,ha,"Beans, green",Area harvested,211.0,34.0
784,2017,Ireland,ha,"Beans, green",Area harvested,211.0,200.0
785,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1005.0
786,2017,Ireland,ha,"Beans, green",Area harvested,211.0,720.0
787,2017,Ireland,ha,"Beans, green",Area harvested,211.0,313.0
788,2017,Ireland,ha,"Beans, green",Area harvested,211.0,90.0
789,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2128.0
790,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2521.0
791,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1024.0
792,2017,Ireland,ha,"Beans, green",Area harvested,211.0,207.0
793,2017,Ireland,ha,"Beans, green",Area harvested,211.0,48.0
794,2017,Ireland,ha,"Beans, green",Area harvested,211.0,3800.0
795,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1176.0
796,2017,Ireland,ha,"Beans, green",Area harvested,211.0,406.0
797,2017,Ireland,ha,"Beans, green",Area harvested,211.0,157.0
798,2017,Ireland,ha,"Beans, green",Area harvested,211.0,74.0
799,2017,Ireland,ha,"Beans, green",Area harvested,211.0,1813.0
800,2017,Ireland,ha,"Beans, green",Area harvested,211.0,5102.0
801,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2382.0
802,2017,Ireland,ha,"Beans, green",Area harvested,211.0,833.0
803,2017,Ireland,ha,"Beans, green",Area harvested,211.0,291.0
804,2017,Ireland,ha,"Beans, green",Area harvested,211.0,25.0
805,2017,Ireland,ha,"Beans, green",Area harvested,211.0,8633.0
806,2017,Ireland,ha,"Beans, green",Area harvested,211.0,240.0
807,2017,Ireland,ha,"Beans, green",Area harvested,211.0,434.0
808,2017,Ireland,ha,"Beans, green",Area harvested,211.0,883.0
809,2017,Ireland,ha,"Beans, green",Area harvested,211.0,2153.0
