,date,username,content
182,2022-11-25 10:39:30+00:00,AgrilandIreland,ABP set to host series of dairy-beef info evenings - https://t.co/JUYYSvwJlU https://t.co/MAzQHAP4Wd
183,2022-11-25 10:17:40+00:00,AgrilandIreland,We’re here today in Laois at the bioeconomy conference organised by the ICOS  (Irish Cooperative Organisation Society) to hear about sustainability challenges and the solutions. https://t.co/W1wUlk4P0B
184,2022-11-25 10:12:02+00:00,AgrilandIreland,"The minister discussed his key priorities which include animal welfare, tackling anti-microbial resistance, eradicating BVD and the changes to Veterinary Medications Regulations. https://t.co/guHFTc5QW5"
185,2022-11-25 09:53:35+00:00,AgrilandIreland,"We’re here at the Mullingar Park Hotel for the 2022 Veterinary Ireland AGM and conference, waiting to hear @McConalogue deliver his opening address. https://t.co/2tlWtNiDG8"
186,2022-11-25 09:36:02+00:00,AgrilandIreland,Do you need to treat your cows for parasites? - https://t.co/JUYYSvwbwm https://t.co/k9h6BVPPlJ
187,2022-11-25 08:58:51+00:00,AgrilandIreland,Farms can register for energy support scheme from tomorrow https://t.co/f2Ua7XhLxz
188,2022-11-25 08:06:41+00:00,AgrilandIreland,1 in 20 private water supplies contaminated with E.coli - EPA https://t.co/cNLqFe05fs
189,2022-11-25 07:47:51+00:00,AgrilandIreland,Weekend weather forecast: Mix of dry spells and heavy showers https://t.co/QYjDnVcsYR
190,2022-11-25 07:29:38+00:00,AgrilandIreland,Reduce reliance on fertiliser and reap the rewards #Sponsored  https://t.co/8ZSfqtk3fz
191,2022-11-25 06:48:16+00:00,AgrilandIreland,Sheep Improvement Scheme: What will my reference number be? https://t.co/C9AWi2GJVA
192,2022-11-25 06:31:41+00:00,AgrilandIreland,ABP set to host series of dairy-beef info evenings - https://t.co/JUYYSvwbwm https://t.co/5HZbfw14oT
193,2022-11-25 06:14:47+00:00,AgrilandIreland,Do you need to treat your cows for parasites? - https://t.co/JUYYSveA7M https://t.co/AT9TJiJefe
194,2022-11-24 23:10:24+00:00,AgrilandIreland,Applications deadline for OFS has 'potential' to be extended - https://t.co/JUYYSvwbwm https://t.co/KJroaJoiTY
195,2022-11-24 22:52:03+00:00,AgrilandIreland,Opinion: We need effective vaccine to tackle bird flu - https://t.co/JUYYSvwbwm https://t.co/KfNZmcn7Dl
196,2022-11-24 22:06:15+00:00,AgrilandIreland,Pics: Wilsons to auction Bord Na Móna surplus tractors https://t.co/Y1QG4m1xIS
197,2022-11-24 21:51:00+00:00,AgrilandIreland,COP15 to see 'new global targets to restore nature' - NIEA https://t.co/fwYCvmo9fS
198,2022-11-24 21:34:51+00:00,AgrilandIreland,Payment under SIS 'an insult to sheep farmers' - ICSA https://t.co/XUIG5xKxta
199,2022-11-24 21:16:03+00:00,AgrilandIreland,Fendt on the ascent as AGCO refocuses brands - https://t.co/JUYYSvwbwm https://t.co/bxo5fq7JDR
200,2022-11-24 20:59:51+00:00,AgrilandIreland,Minister rules out further ACRES extension - https://t.co/JUYYSveA7M https://t.co/MHdzlhBttR
201,2022-11-24 20:36:50+00:00,AgrilandIreland,How to qualify for the Sheep Improvement Scheme - https://t.co/JUYYSvwJlU https://t.co/0jQaBDe6Hp
202,2022-11-24 20:20:20+00:00,AgrilandIreland,EU Council proposes definition of 'rewetting' for restoration law https://t.co/7ZkDO7B7UW
203,2022-11-24 20:07:29+00:00,AgrilandIreland,Zoned land tax: Committee backs call for farmer exemption https://t.co/et0YIcpiPJ
204,2022-11-24 19:44:36+00:00,AgrilandIreland,Hackett clarifies payment eligibility for organic farmers - https://t.co/JUYYSvwJlU https://t.co/ojMt90cwEe
205,2022-11-24 19:04:30+00:00,AgrilandIreland,Lairage 'not used in years' back in action to export lambs to France https://t.co/Y8CaYD7AmH
206,2022-11-24 18:26:12+00:00,AgrilandIreland,Minister rules out further ACRES extension - https://t.co/JUYYSvwJlU https://t.co/5sKBVrYB7k
207,2022-11-24 17:39:59+00:00,AgrilandIreland,DAFM: Second turkey flock culled in Co. Monaghan - https://t.co/JUYYSvwJlU https://t.co/drEgpdbAJt
208,2022-11-24 17:06:27+00:00,AgrilandIreland,"Derry farmer fined £1,000 for water pollution offences - https://t.co/JUYYSvwbwm https://t.co/AHI64CRtn0"
209,2022-11-24 16:39:34+00:00,AgrilandIreland,No contaminants detected in 99.89% of food samples in 2021 https://t.co/v2YtCgiii0
210,2022-11-24 16:06:47+00:00,AgrilandIreland,Macra Skillnet to launch two new tech-centric courses #Sponsored  https://t.co/9cdephy0z3
211,2022-11-24 15:46:53+00:00,AgrilandIreland,Budget committee hears farmer concerns on potential tax changes https://t.co/pdh6UtGT4M
212,2022-11-24 15:03:51+00:00,AgrilandIreland,Criteria curbing uptake of vacant property grant - TD https://t.co/4a7joSrYeq
213,2022-11-24 14:42:32+00:00,AgrilandIreland,Opinion: We need effective vaccine to tackle bird flu - https://t.co/JUYYSvwJlU https://t.co/PsHWKfy78a
214,2022-11-24 14:15:01+00:00,AgrilandIreland,EU Council proposes definition of 'rewetting' for restoration law https://t.co/KCeiX8WJ15
215,2022-11-24 13:34:46+00:00,AgrilandIreland,Autumn calving: Maintaining hygiene standards - https://t.co/JUYYSveA7M https://t.co/lcvEQRXlZJ
216,2022-11-24 13:09:25+00:00,AgrilandIreland,Renewable energy reports - differing views on Ireland's position https://t.co/BEvoBNgA7P
217,2022-11-24 12:48:47+00:00,AgrilandIreland,Hedgerows Ireland: Revisit space for nature calculations https://t.co/cANs71qBbk
218,2022-11-24 12:04:36+00:00,AgrilandIreland,Results: National Hereford Calf Show at Tullamore Mart https://t.co/WEjOqECHFR
219,2022-11-24 11:34:12+00:00,AgrilandIreland,Sheep trade: 'Fit lambs scarce' as prices edge closer to €7.00/kg https://t.co/TFYgM8nrP8
220,2022-11-24 11:01:05+00:00,AgrilandIreland,"Derry farmer fined £1,000 for water pollution offences - https://t.co/JUYYSvwbwm https://t.co/bH4TJK2c7q"
221,2022-11-24 09:57:33+00:00,AgrilandIreland,Criteria curbing uptake of vacant property grant - TD https://t.co/UC3zgwdWCx
222,2022-11-24 09:41:04+00:00,AgrilandIreland,Budget committee hears farmer concerns on potential tax changes https://t.co/XjLFmlmRCd
223,2022-11-24 09:15:46+00:00,AgrilandIreland,Cost of carrying stock a key issue for all farmers Ministers hear this morning in Co. Laois. https://t.co/6Ie1yJYpgo
224,2022-11-24 09:10:57+00:00,AgrilandIreland,Ministers hearing at first hand the day to day pressures and challenges facing dairy farmers from Co. Laois farmer Liam Delaney - his herd is now 3 years old https://t.co/EKDnBBrHva
225,2022-11-24 09:06:48+00:00,AgrilandIreland,Busy morning for Co Laois farmer Liam Delaney as he gives Ministers McConalogue and Hackett a glimpse of daily operations.
226,2022-11-24 08:59:15+00:00,AgrilandIreland,Liam Delaney tells Ministers McConalogue and Hackett about rising on farm costs on his Co. Laois holding and why he switched to dairy 3 years ago. https://t.co/Pjs9lT8dVc
227,2022-11-24 08:45:21+00:00,AgrilandIreland,In Co. Laois this morning on dairy farmer’s holding Liam Delaney who is talking TAMs with Minister McConalogue and Minister Hackett. https://t.co/Ok8XV3yXKu
228,2022-11-24 08:40:58+00:00,AgrilandIreland,Autumn calving: Maintaining hygiene standards - https://t.co/JUYYSvwJlU https://t.co/gfpUQkRbVo
229,2022-11-24 08:32:31+00:00,AgrilandIreland,We’re in Co Laois this wet morning with Minister Charlie McConalogue on a farm visit. https://t.co/IWy0hDGK3o
230,2022-11-24 08:02:27+00:00,AgrilandIreland,Macra Skillnet to launch two new tech-centric courses - #Sponsored  https://t.co/x77Pnf8phz
231,2022-11-24 07:19:28+00:00,AgrilandIreland,Sheep trade: 'Fit lambs scarce' as prices edge closer to €7.00/kg https://t.co/l979kQRfkH
232,2022-11-24 06:04:17+00:00,AgrilandIreland,Results: National Hereford Calf Show at Tullamore Mart https://t.co/SQJfH2DInd
233,2022-11-24 00:47:58+00:00,AgrilandIreland,Machinery Focus: Zetor earns its stripes with pedigree suckler herd https://t.co/arkoILFQOn
234,2022-11-24 00:25:28+00:00,AgrilandIreland,Transition period for veterinary prescription requirement extended https://t.co/gINc4ZtqFk
235,2022-11-24 00:01:58+00:00,AgrilandIreland,Recall for batch of Dunnes Stores 'cook in the bag' chicken https://t.co/nElUk1R9y7
236,2022-11-23 23:42:29+00:00,AgrilandIreland,Moy Park announces supply deal with Getir - https://t.co/JUYYSvwJlU https://t.co/npYK7Z6ShI
237,2022-11-23 23:27:26+00:00,AgrilandIreland,Hackett suggests meeting next month to establish wool council https://t.co/up6rT8S6B6
238,2022-11-23 22:48:56+00:00,AgrilandIreland,BeSafe: Men 5 times more likely to die on-farm than women https://t.co/GWYRilzUlO
239,2022-11-23 22:23:38+00:00,AgrilandIreland,Heated exchanges at IFA beef meeting in Laois https://t.co/Fld5RVhXZU
240,2022-11-23 22:05:23+00:00,AgrilandIreland,ICMSA: 'Unbridgeable credibility gap' in govt agri-climate policy https://t.co/ZZUlPuT5gf
241,2022-11-23 21:46:25+00:00,AgrilandIreland,Consumers urged to support Irish pig farmers this Christmas https://t.co/C32tkH7UvF
242,2022-11-23 21:32:27+00:00,AgrilandIreland,"Tirlán aims to plant 450,000 native trees and hedgerows by 2025 https://t.co/IdTOrqscns"
243,2022-11-23 21:19:14+00:00,AgrilandIreland,£1.6m in supports announced for NI pig farmers - https://t.co/JUYYSvwJlU https://t.co/ABQnWDxXnW
244,2022-11-23 21:07:12+00:00,AgrilandIreland,Ireland needs to increase domestic organic fertiliser stock - MEP https://t.co/iDSlKLyI92
245,2022-11-23 20:25:12+00:00,AgrilandIreland,Irelands second sexed semen lab now operational - https://t.co/JUYYSvwbwm https://t.co/fkoAuajKfr
246,2022-11-23 19:50:38+00:00,AgrilandIreland,2.3m tonnes of imported animal feed was genetically modified https://t.co/8tXPMPEaxo
247,2022-11-23 19:34:37+00:00,AgrilandIreland,"“We find it very easy to administer too, especially as we dry off in batches.” #Sponsored https://t.co/fHxJhWDsVy"
248,2022-11-23 19:14:24+00:00,AgrilandIreland,"Afforestation update: Area of 2,121ha planted so far this year https://t.co/Z8m0pb9DGj"
249,2022-11-23 18:33:26+00:00,AgrilandIreland,77% of Climate Action Plan measures implemented - https://t.co/JUYYSveA7M https://t.co/GwwrwIeIFb
250,2022-11-23 18:19:21+00:00,AgrilandIreland,Weather warning for strong winds on south coast https://t.co/Ag7HajKTsb
251,2022-11-23 18:08:36+00:00,AgrilandIreland,£1.6m in supports announced for NI pig farmers - https://t.co/JUYYSvwJlU https://t.co/pX9EknHNlJ
252,2022-11-23 17:53:07+00:00,AgrilandIreland,Winter Beef series: Avoiding 'the weanling weight struggle'  #Sponsored  https://t.co/cdCyePvTkD
253,2022-11-23 17:25:02+00:00,AgrilandIreland,Farm safety warning as fatal deaths rise to 11 this year - https://t.co/JUYYSvwJlU https://t.co/086TpRzPlx
254,2022-11-23 17:12:52+00:00,AgrilandIreland,Beef farmers 'short-changed by up to €6 million/week' - https://t.co/JUYYSvwJlU https://t.co/LgTiIExJIA
255,2022-11-23 16:53:06+00:00,AgrilandIreland,Moy Park announces supply deal with Getir - https://t.co/JUYYSvwbwm https://t.co/eKwXJGPrvK
256,2022-11-23 16:30:19+00:00,AgrilandIreland,Bord Bia seeks evidence amid claim regarding Scottish potatoes https://t.co/3Z0QDRJLl1
257,2022-11-23 16:16:31+00:00,AgrilandIreland,Hackett suggests meeting next month to establish wool council https://t.co/XKjL0r0wmj
258,2022-11-23 16:04:01+00:00,AgrilandIreland,Heated exchanges at IFA beef meeting in Laois https://t.co/kZr5Z7hOM4
259,2022-11-23 16:03:26+00:00,AgrilandIreland,"€5.3m in payments on way to 1,000 organic farmers - https://t.co/JUYYSvwbwm https://t.co/t0ldnSKFNG"
260,2022-11-23 15:23:30+00:00,AgrilandIreland,Organic farming meeting to take place in Galway next week https://t.co/2En4XorxFm
261,2022-11-23 14:44:02+00:00,AgrilandIreland,8% increase in value of EU agri output in 2021 - https://t.co/JUYYSvwJlU https://t.co/GobYJXAaJR
262,2022-11-23 14:06:41+00:00,AgrilandIreland,ABP commits to further partnership with Meat Business Women https://t.co/YTJR66ncIV
263,2022-11-23 13:29:33+00:00,AgrilandIreland,"“We find it very easy to administer too, especially as we dry off in batches.” #Sponsored  https://t.co/ae4V8WeqW9"
264,2022-11-23 13:17:08+00:00,AgrilandIreland,What is causing you stress today?Alexis O’Reilly from Maynooth University &amp; Teagasc discussing the impact of the Covid-19 pandemic on farmer mental health and well-being at the BeSafe National Farm Safety Conference @teagasc @agriculture_ie https://t.co/Rw4YshSVMz
265,2022-11-23 13:09:40+00:00,AgrilandIreland,Winter Beef series: Avoiding 'the weanling weight struggle'  #Sponsored  https://t.co/2Y87Pkq2Kw
266,2022-11-23 12:46:40+00:00,AgrilandIreland,Aswathi Surendran from the University of Galway discusses how everyone can improve tractor safety on farms - she shared details of a new pilot safety training programme. Research suggests blind spots are a key problem. https://t.co/udlrhlOurv
267,2022-11-23 12:30:56+00:00,AgrilandIreland,New female record at inaugural Zwartbles sale - https://t.co/JUYYSvwbwm https://t.co/9CCMCd8vbK
268,2022-11-23 12:12:35+00:00,AgrilandIreland,Pigmeat: Access secured for Irish exports to Malaysia - https://t.co/JUYYSvwbwm https://t.co/QcSDlW09mn
269,2022-11-23 11:59:25+00:00,AgrilandIreland,'Not enough cows are calving in liquid milk herds in the autumn' https://t.co/zc6oDhIdFx
270,2022-11-23 11:34:25+00:00,AgrilandIreland,Video: Cork breeder pays €22k for Kerry-bred Hereford heifer https://t.co/Qp9lYQlMha
271,2022-11-23 10:59:46+00:00,AgrilandIreland,Beef farmers 'short-changed by up to €6 million/week' - https://t.co/JUYYSvwbwm https://t.co/8TfoxAlCmF
272,2022-11-23 10:46:49+00:00,AgrilandIreland,Organic farming meeting to take place in Galway next week https://t.co/cSbV5pMk5k
273,2022-11-23 10:41:28+00:00,AgrilandIreland,There have been 11 confirmed farm fatalities in 2022 and a number of recent fatal incidents on farms are being investigated by the HSA
274,2022-11-23 10:34:42+00:00,AgrilandIreland,"Minister Heydon tells the Teagasc BeSafe National Farm Safety Conference that safety has to be the first thought - not an afterthought.
Farming is the most dangerous occupation in the country https://t.co/evQZHclQ6W"
275,2022-11-23 10:32:51+00:00,AgrilandIreland,New forestry proposals will not encourage farmers to plant - LTWO https://t.co/4Sv52vXiUI
276,2022-11-23 10:18:38+00:00,AgrilandIreland,ABP commits to further partnership with Meat Business Women https://t.co/fh2GQqukOZ
277,2022-11-23 10:04:13+00:00,AgrilandIreland,8% increase in value of EU agri output in 2021 - https://t.co/JUYYSvwJlU https://t.co/DTRihzEauG
278,2022-11-23 10:03:58+00:00,AgrilandIreland,Minister Heydon has arrived for the conference @martinheydonfg @teagasc @agriculture_ie https://t.co/l6YSDy0WG0
279,2022-11-23 09:51:20+00:00,AgrilandIreland,We’re here today with Teagasc at the BeSafe National Farm Safety Conference in Ashtown 😊 https://t.co/PNbILWyHHa
280,2022-11-23 08:41:22+00:00,AgrilandIreland,Pigmeat: Access secured for Irish exports to Malaysia - https://t.co/JUYYSvwbwm https://t.co/QyOiSlYD5W
281,2022-11-23 06:21:16+00:00,AgrilandIreland,'Not enough cows are calving in liquid milk herds in the autumn' https://t.co/EtJW20A2K7
282,2022-11-23 06:04:11+00:00,AgrilandIreland,Video: Cork breeder pays €22k for Kerry-bred Hereford heifer https://t.co/mdB4WBHkFz
283,2022-11-23 00:10:46+00:00,AgrilandIreland,Committee hears afforestation a 'major driver' of peatland drainage https://t.co/CUz4B6T55b
284,2022-11-22 23:52:43+00:00,AgrilandIreland,Irish researchers to trial soil moisture technology in Texas https://t.co/ryY5ScqXBf
285,2022-11-22 23:38:37+00:00,AgrilandIreland,Burren Programme 'a huge success' - McConalogue - https://t.co/JUYYSvwJlU https://t.co/n79vnKRn8n
286,2022-11-22 23:22:03+00:00,AgrilandIreland,Agrisearch to invest £400k in GrassCheck programme - https://t.co/JUYYSvwbwm https://t.co/8m0hFawNRS
287,2022-11-22 23:07:06+00:00,AgrilandIreland,Sligo energy event to discuss wind farms and renewable energy https://t.co/3mPynV8aKI
288,2022-11-22 22:53:38+00:00,AgrilandIreland,Butcher develops 'artisan' pet foods to promote dog health https://t.co/xXRJKSY0wO
289,2022-11-22 22:36:55+00:00,AgrilandIreland,Danone CEO visits Wexford to mark energy efficiency programme https://t.co/q8RkKHKOwW
290,2022-11-22 22:17:25+00:00,AgrilandIreland,Attorney General's advice sought on fertiliser database - https://t.co/JUYYSvwbwm https://t.co/IdyHqg8G9f
291,2022-11-22 21:59:00+00:00,AgrilandIreland,Minister urged to review 'disastrous' decision on Burren Programme https://t.co/hYvxiiFFNA
292,2022-11-22 21:35:38+00:00,AgrilandIreland,Bird flu: Second outbreak confirmed in Monaghan https://t.co/iaYTJaSqYY
293,2022-11-22 21:21:55+00:00,AgrilandIreland,Calls for clarity on Leitrim landslide support package - https://t.co/JUYYSvwbwm https://t.co/Nq41lw3nDq
294,2022-11-22 21:08:45+00:00,AgrilandIreland,EU Commission approves CAP Strategic Plans from 3 countries https://t.co/TfTuHZ9ONh
295,2022-11-22 20:58:48+00:00,AgrilandIreland,Second case of bird flu confirmed in Co.Monaghan - for more on this story see https://t.co/0YNE0UIBKc
296,2022-11-22 20:49:02+00:00,AgrilandIreland,ABP invests £1.5m in NI farm sustainability programme - https://t.co/ucQSNYwZOX
297,2022-11-22 20:34:15+00:00,AgrilandIreland,CSO: Wholesale electricity prices fall by over 36% in a year https://t.co/wE6hGKOP0Y
298,2022-11-22 20:12:29+00:00,AgrilandIreland,Minister urged to end live animal exports outside of EU - https://t.co/JUYYSveA7M https://t.co/fCVTgYRnzy
299,2022-11-22 19:47:21+00:00,AgrilandIreland,"€500,000 in support for Leitrim landslide farmers - https://t.co/JUYYSvwJlU https://t.co/caRESdX8YD"
300,2022-11-22 19:29:34+00:00,AgrilandIreland,Minister confirms cap on revenues of wind and solar firms https://t.co/iUqARPHKqV
301,2022-11-22 19:09:49+00:00,AgrilandIreland,"ACA: ACRES applications will be close to 30,000 by deadline https://t.co/X79d71kOWS"
302,2022-11-22 18:44:02+00:00,AgrilandIreland,Met Éireann: Wind warning issued for several counties - https://t.co/JUYYSvwJlU https://t.co/Qoz3SLQZy9
303,2022-11-22 18:20:29+00:00,AgrilandIreland,Irish researchers to trial soil moisture technology in Texas https://t.co/NYrJjjU4wr
304,2022-11-22 17:44:23+00:00,AgrilandIreland,Minister concerned over definition of 'restoring' peatlands https://t.co/ombLoSONPT
305,2022-11-22 17:25:18+00:00,AgrilandIreland,Energy windfall tax must benefit those struggling - MEP https://t.co/FAW4hYTlw3
